county_fips,state_name,county,employment_status_population_16_years_and_over,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_.1,employment_status_population_16_years_and_over_in_.2,employment_status_population_16_years_and_over_in_.3,employment_status_population_16_years_and_over_in_.4,employment_status_population_16_years_and_over_not,employment_status_civilian_labor_force,employment_status_civilian_labor_force_unemploymen,employment_status_females_16_years_and_over,employment_status_females_16_years_and_over_in_lab,employment_status_females_16_years_and_over_in_lab.1,employment_status_females_16_years_and_over_in_lab.2,employment_status_own_children_of_the_householder_,employment_status_own_children_of_the_householder_.1,employment_status_own_children_of_the_householder_.2,employment_status_own_children_of_the_householder_.3,commuting_to_work_workers_16_years_and_over,commuting_to_work_workers_16_years_and_over_car_tr,commuting_to_work_workers_16_years_and_over_car_tr.1,commuting_to_work_workers_16_years_and_over_public,commuting_to_work_workers_16_years_and_over_walked,commuting_to_work_workers_16_years_and_over_other_,commuting_to_work_workers_16_years_and_over_worked,commuting_to_work_workers_16_years_and_over_mean_t,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a.1,occupation_civilian_employed_population_16_years_a.2,occupation_civilian_employed_population_16_years_a.3,occupation_civilian_employed_population_16_years_a.4,occupation_civilian_employed_population_16_years_a.5,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and.1,industry_civilian_employed_population_16_years_and.2,industry_civilian_employed_population_16_years_and.3,industry_civilian_employed_population_16_years_and.4,industry_civilian_employed_population_16_years_and.5,industry_civilian_employed_population_16_years_and.6,industry_civilian_employed_population_16_years_and.7,industry_civilian_employed_population_16_years_and.8,industry_civilian_employed_population_16_years_and.9,industry_civilian_employed_population_16_years_and.10,industry_civilian_employed_population_16_years_and.11,industry_civilian_employed_population_16_years_and.12,industry_civilian_employed_population_16_years_and.13,state_fips,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye.1,class_of_worker_civilian_employed_population_16_ye.2,class_of_worker_civilian_employed_population_16_ye.3,class_of_worker_civilian_employed_population_16_ye.4,income_and_benefits_in_2024_inflation_adjusted_dol,income_and_benefits_in_2024_inflation_adjusted_dol.1,income_and_benefits_in_2024_inflation_adjusted_dol.2,income_and_benefits_in_2024_inflation_adjusted_dol.3,income_and_benefits_in_2024_inflation_adjusted_dol.4,income_and_benefits_in_2024_inflation_adjusted_dol.5,income_and_benefits_in_2024_inflation_adjusted_dol.6,income_and_benefits_in_2024_inflation_adjusted_dol.7,income_and_benefits_in_2024_inflation_adjusted_dol.8,income_and_benefits_in_2024_inflation_adjusted_dol.9,income_and_benefits_in_2024_inflation_adjusted_dol.10,income_and_benefits_in_2024_inflation_adjusted_dol.11,income_and_benefits_in_2024_inflation_adjusted_dol.12,income_and_benefits_in_2024_inflation_adjusted_dol.13,income_and_benefits_in_2024_inflation_adjusted_dol.14,income_and_benefits_in_2024_inflation_adjusted_dol.15,income_and_benefits_in_2024_inflation_adjusted_dol.16,income_and_benefits_in_2024_inflation_adjusted_dol.17,income_and_benefits_in_2024_inflation_adjusted_dol.18,income_and_benefits_in_2024_inflation_adjusted_dol.19,income_and_benefits_in_2024_inflation_adjusted_dol.20,income_and_benefits_in_2024_inflation_adjusted_dol.21,income_and_benefits_in_2024_inflation_adjusted_dol.22,income_and_benefits_in_2024_inflation_adjusted_dol.23,income_and_benefits_in_2024_inflation_adjusted_dol.24,income_and_benefits_in_2024_inflation_adjusted_dol.25,income_and_benefits_in_2024_inflation_adjusted_dol.26,income_and_benefits_in_2024_inflation_adjusted_dol.27,income_and_benefits_in_2024_inflation_adjusted_dol.28,income_and_benefits_in_2024_inflation_adjusted_dol.29,income_and_benefits_in_2024_inflation_adjusted_dol.30,income_and_benefits_in_2024_inflation_adjusted_dol.31,income_and_benefits_in_2024_inflation_adjusted_dol.32,income_and_benefits_in_2024_inflation_adjusted_dol.33,income_and_benefits_in_2024_inflation_adjusted_dol.34,income_and_benefits_in_2024_inflation_adjusted_dol.35,income_and_benefits_in_2024_inflation_adjusted_dol.36,income_and_benefits_in_2024_inflation_adjusted_dol.37,income_and_benefits_in_2024_inflation_adjusted_dol.38,income_and_benefits_in_2024_inflation_adjusted_dol.39,income_and_benefits_in_2024_inflation_adjusted_dol.40,income_and_benefits_in_2024_inflation_adjusted_dol.41,income_and_benefits_in_2024_inflation_adjusted_dol.42,income_and_benefits_in_2024_inflation_adjusted_dol.43,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona.1,health_insurance_coverage_civilian_noninstitutiona.2,health_insurance_coverage_civilian_noninstitutiona.3,health_insurance_coverage_civilian_noninstitutiona.4,health_insurance_coverage_civilian_noninstitutiona.5,health_insurance_coverage_civilian_noninstitutiona.6,health_insurance_coverage_civilian_noninstitutiona.7,health_insurance_coverage_civilian_noninstitutiona.8,health_insurance_coverage_civilian_noninstitutiona.9,health_insurance_coverage_civilian_noninstitutiona.10,health_insurance_coverage_civilian_noninstitutiona.11,health_insurance_coverage_civilian_noninstitutiona.12,health_insurance_coverage_civilian_noninstitutiona.13,health_insurance_coverage_civilian_noninstitutiona.14,health_insurance_coverage_civilian_noninstitutiona.15,health_insurance_coverage_civilian_noninstitutiona.16,health_insurance_coverage_civilian_noninstitutiona.17,health_insurance_coverage_civilian_noninstitutiona.18,health_insurance_coverage_civilian_noninstitutiona.19,health_insurance_coverage_civilian_noninstitutiona.20,health_insurance_coverage_civilian_noninstitutiona.21,health_insurance_coverage_civilian_noninstitutiona.22,health_insurance_coverage_civilian_noninstitutiona.23
56001,Wyoming,Albany,33034,22977,22749,21896,853,228,10057,22749,-888888888,15595,10453,10447,10033,1488,1049,4171,3189,21508,14043,1692,448,1866,1077,2382,15.3,21896,11906,3247,3169,1858,1716,21896,724,1132,975,170,1655,600,337,1264,1781,8878,2130,1393,857,56,21896,13579,6980,1323,14,17083,1432,705,1593,1211,2085,2668,1915,3182,1133,1159,61917,84098,14573,76536,3696,24451,3200,32025,445,13163,141,3192,694,8242,247,66,371,233,623,1227,1312,2309,1043,811,101438,116703,37723,8841,38067,52011,28941,61607,50636,37842,35063,31049,8032,2779,6885,229,25899,20774,20022,18244,17806,1046,1778,752,555,511,77,197,5125,4565,3893,979,560
56003,Wyoming,Big Horn,9317,5453,5414,5233,181,39,3864,5414,-888888888,4567,2321,2321,2251,838,353,1924,1248,5150,4039,442,0,150,60,459,18.7,5233,1805,947,719,1077,685,5233,766,672,373,96,401,279,187,81,401,1203,279,250,245,56,5233,3760,1013,453,7,4460,217,156,469,408,445,962,637,672,313,181,62101,79230,3177,79437,1784,25387,1344,22316,179,13395,46,1233,235,2848,101,9,234,147,266,569,464,601,295,162,80673,96533,32991,1612,34639,46070,35766,58080,40795,11545,10026,7323,4402,1519,3009,206,6102,4761,4632,3728,3481,378,904,129,70,51,24,59,1341,994,620,468,347
56005,Wyoming,Campbell,35977,24894,24704,23829,875,190,11083,24704,-888888888,17348,10879,10873,10544,3636,2233,8440,6677,23458,18303,2777,170,526,353,1329,21.2,23829,8135,3286,3792,4778,3838,23829,4419,1838,1147,391,2325,1575,469,735,1596,4439,2104,1338,1453,56,23829,18122,4237,1245,225,17988,947,507,727,958,1470,2825,2419,4195,2167,1773,89869,106141,14935,104509,4445,25944,3778,27796,350,8906,143,3693,604,12240,331,147,264,499,826,1908,1602,3433,1701,1529,105911,121530,40799,5748,53176,68914,50948,77024,51854,46593,40464,34029,10466,6129,13008,1674,27560,22424,21765,19045,18423,1437,2720,659,244,179,65,415,5136,3883,2980,1159,1253
56007,Wyoming,Carbon,11521,6791,6779,6443,336,12,4730,6779,-888888888,5341,2836,2836,2721,940,525,2160,1391,6300,4749,823,0,133,174,421,16.4,6443,2069,1117,917,1268,1072,6443,573,750,632,71,660,514,25,133,270,1364,505,219,727,56,6443,4256,1929,248,10,6116,221,358,432,397,634,1168,783,1012,680,431,70511,89259,4483,91637,2068,26965,1662,25042,219,13855,59,2085,284,3944,121,81,136,129,363,966,548,642,624,334,81815,101355,37791,2172,39253,60363,46230,68549,50515,13875,12177,9990,4165,1698,3478,403,7695,5976,5810,5101,4954,250,709,166,150,50,100,16,1719,1150,903,316,569
56009,Wyoming,Converse,10849,7205,7112,6815,297,93,3644,7112,-888888888,5394,3365,3347,3200,1208,856,1981,1590,6829,5141,716,165,281,83,443,21.5,6815,2433,811,1488,1042,1041,6815,1321,510,334,121,465,415,178,276,299,1772,453,332,339,56,6815,4831,1443,541,0,5772,149,272,362,437,647,841,718,1282,677,387,81558,96709,4470,93248,1985,23587,1638,32643,291,13840,56,2327,389,3599,95,26,122,192,288,542,620,766,607,341,97439,113896,39725,2173,41496,61938,43125,66942,45162,13587,11941,9514,4113,1646,3517,335,7574,6310,6046,5154,4993,355,892,264,217,217,0,47,1264,904,529,414,360
56011,Wyoming,Crook,5806,3695,3695,3674,21,0,2111,3695,-888888888,2882,1585,1585,1582,579,265,1223,793,3583,2594,400,0,160,27,402,24.7,3674,1435,494,498,798,449,3674,913,357,192,85,219,275,31,144,303,636,110,285,124,56,3674,2635,667,331,41,2907,65,58,121,181,335,648,396,707,200,196,79637,92642,2234,90949,1051,27594,720,29085,50,15202,19,4637,18,2033,1,16,47,81,122,482,267,669,198,150,100018,107212,38009,874,43846,57358,49481,65377,53287,7410,6566,5223,2248,844,1891,224,3849,3248,3227,2801,2737,173,426,21,18,18,0,3,601,410,318,132,191
56013,Wyoming,Fremont,31010,18979,18971,17567,1404,8,12031,18971,-888888888,15412,8968,8968,8305,2609,1884,6278,5175,16786,12401,1613,135,672,343,1622,17.2,17567,6251,3830,2844,2464,2178,17567,1376,1234,635,331,1922,893,238,526,1154,5071,1919,1036,1232,56,17567,10820,5214,1432,101,15037,548,567,1026,1431,1845,3008,2113,2736,1085,678,64904,81945,11249,77304,6003,23475,3983,28801,614,10180,324,7365,1217,9489,182,197,375,580,962,1846,1685,2229,905,528,82181,95804,32793,5548,41650,54123,35932,55637,43583,38954,32153,22308,14112,6801,10270,1515,20970,16494,15215,11998,11235,1127,3217,1279,535,285,250,744,4476,3186,1836,1655,1290
56015,Wyoming,Goshen,10450,5656,5599,5404,195,57,4794,5599,-888888888,4908,2461,2461,2342,868,613,1453,1089,5303,3697,501,0,257,161,687,15.5,5404,2402,766,675,787,774,5404,718,346,211,201,431,406,62,214,434,1371,306,305,399,56,5404,3660,1126,558,60,5200,294,263,522,539,606,1000,570,924,165,317,58929,80442,3503,85687,2388,23498,1410,23761,421,9628,128,3422,383,3198,99,8,135,196,374,668,482,837,165,234,79201,100382,34543,2002,28353,47824,37852,53161,45552,11886,10494,8086,4147,1392,2680,348,6270,4772,4605,4049,3935,212,556,167,75,72,3,92,1498,1112,725,547,386
56017,Wyoming,Hot Springs,3718,2071,2071,2010,61,0,1647,2071,-888888888,1851,925,925,899,243,156,744,531,1965,1430,206,0,119,16,194,13.8,2010,883,446,286,209,186,2010,233,174,42,7,79,22,37,47,136,693,267,65,208,56,2010,1224,647,139,0,2140,146,48,282,120,365,326,319,324,111,99,61250,73511,1480,71281,858,23895,581,32235,117,8047,34,2018,168,1419,37,0,77,63,284,246,253,264,98,97,76250,89023,33214,721,24896,42173,36798,52622,49259,4538,4004,2765,1976,534,1041,2,2339,1808,1759,1330,1260,102,429,49,30,9,21,19,531,447,197,277,84
56019,Wyoming,Johnson,7258,4281,4281,4147,134,0,2977,4281,-888888888,3548,2022,2022,2019,495,319,1155,864,4052,2792,144,11,286,39,780,16.7,4147,1834,578,846,574,315,4147,736,377,98,37,359,131,76,226,449,835,226,326,271,56,4147,2517,908,719,3,3932,161,120,306,306,533,875,397,554,306,374,64871,90983,2719,95177,1693,23817,1106,26165,55,10562,83,4152,59,2328,112,78,36,208,263,419,257,458,258,239,78333,99784,42215,1604,52829,76833,43772,66042,50764,8572,7775,6102,3465,797,1763,80,4479,3618,3487,2914,2683,335,573,131,98,98,0,33,861,750,396,440,111
