year,county,state,employment_status_population_16_years_and_over,employment_status_in_labor_force,employment_status_in_labor_force_civilian_labor_fo,employment_status_in_labor_force_civilian_labor_fo.1,employment_status_in_labor_force_civilian_labor_fo.2,employment_status_in_labor_force_armed_forces,employment_status_not_in_labor_force,employment_status_civilian_labor_force,employment_status_percent_unemployed,employment_status_females_16_years_and_over,employment_status_in_labor_force.1,employment_status_in_labor_force_civilian_labor_fo.3,employment_status_in_labor_force_civilian_labor_fo.4,employment_status_own_children_under_6_years,employment_status_all_parents_in_family_in_labor_f,employment_status_own_children_6_to_17_years,employment_status_all_parents_in_family_in_labor_f.1,commuting_to_work_workers_16_years_and_over,commuting_to_work_car_truck_or_van____drove_alone,commuting_to_work_car_truck_or_van____carpooled,commuting_to_work_public_transportation_excluding_,commuting_to_work_walked,commuting_to_work_other_means,commuting_to_work_worked_at_home,commuting_to_work_mean_travel_time_to_work_minutes,occupation_civilian_employed_population_16_years_a,occupation_management_business_science_and_arts_oc,occupation_service_occupations,occupation_sales_and_office_occupations,occupation_natural_resources_construction_and_main,occupation_production_transportation_and_material_,industry_civilian_employed_population_16_years_and,industry_agriculture_forestry_fishing_and_hunting_,industry_construction,industry_manufacturing,state_fips,county_fips,industry_wholesale_trade,industry_retail_trade,industry_transportation_and_warehousing_and_utilit,industry_information,industry_finance_and_insurance_and_real_estate_and,industry_professional_scientific_and_management_an,industry_educational_services_and_health_care_and_,industry_arts_entertainment_and_recreation_and_acc,industry_other_services_except_public_administrati,industry_public_administration,class_of_worker_civilian_employed_population_16_ye,class_of_worker_private_wage_and_salary_workers,class_of_worker_government_workers,class_of_worker_self_employed_in_own_not_incorpora,class_of_worker_unpaid_family_workers,income_and_benefits_in_2011_inflation_adjusted_dol,income_and_benefits_in_2011_inflation_adjusted_dol.1,income_and_benefits_in_2011_inflation_adjusted_dol.2,income_and_benefits_in_2011_inflation_adjusted_dol.3,income_and_benefits_in_2011_inflation_adjusted_dol.4,income_and_benefits_in_2011_inflation_adjusted_dol.5,income_and_benefits_in_2011_inflation_adjusted_dol.6,income_and_benefits_in_2011_inflation_adjusted_dol.7,income_and_benefits_in_2011_inflation_adjusted_dol.8,income_and_benefits_in_2011_inflation_adjusted_dol.9,income_and_benefits_in_2011_inflation_adjusted_dol.10,income_and_benefits_in_2011_inflation_adjusted_dol.11,income_and_benefits_in_2011_inflation_adjusted_dol.12,income_and_benefits_in_2011_inflation_adjusted_dol.13,income_and_benefits_in_2011_inflation_adjusted_dol.14,income_and_benefits_in_2011_inflation_adjusted_dol.15,income_and_benefits_in_2011_inflation_adjusted_dol.16,income_and_benefits_in_2011_inflation_adjusted_dol.17,income_and_benefits_in_2011_inflation_adjusted_dol.18,income_and_benefits_in_2011_inflation_adjusted_dol.19,income_and_benefits_in_2011_inflation_adjusted_dol.20,income_and_benefits_in_2011_inflation_adjusted_dol.21,income_and_benefits_in_2011_inflation_adjusted_dol.22,income_and_benefits_in_2011_inflation_adjusted_dol.23,income_and_benefits_in_2011_inflation_adjusted_dol.24,income_and_benefits_in_2011_inflation_adjusted_dol.25,income_and_benefits_in_2011_inflation_adjusted_dol.26,income_and_benefits_in_2011_inflation_adjusted_dol.27,income_and_benefits_in_2011_inflation_adjusted_dol.28,income_and_benefits_in_2011_inflation_adjusted_dol.29,income_and_benefits_in_2011_inflation_adjusted_dol.30,income_and_benefits_in_2011_inflation_adjusted_dol.31,income_and_benefits_in_2011_inflation_adjusted_dol.32,income_and_benefits_in_2011_inflation_adjusted_dol.33,income_and_benefits_in_2011_inflation_adjusted_dol.34,income_and_benefits_in_2011_inflation_adjusted_dol.35,income_and_benefits_in_2011_inflation_adjusted_dol.36,income_and_benefits_in_2011_inflation_adjusted_dol.37,income_and_benefits_in_2011_inflation_adjusted_dol.38,income_and_benefits_in_2011_inflation_adjusted_dol.39,income_and_benefits_in_2011_inflation_adjusted_dol.40,income_and_benefits_in_2011_inflation_adjusted_dol.41,income_and_benefits_in_2011_inflation_adjusted_dol.42,income_and_benefits_in_2011_inflation_adjusted_dol.43,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_with_health_insurance_co,health_insurance_coverage_with_health_insurance_co.1,health_insurance_coverage_with_health_insurance_co.2,health_insurance_coverage_no_health_insurance_cove,health_insurance_coverage_civilian_noninstitutiona.1,health_insurance_coverage_no_health_insurance_cove.1,health_insurance_coverage_civilian_noninstitutiona.2,health_insurance_coverage_in_labor_force,health_insurance_coverage_in_labor_force_employed,health_insurance_coverage_in_labor_force_employed_,health_insurance_coverage_in_labor_force_employed_.1,health_insurance_coverage_in_labor_force_employed_.2,health_insurance_coverage_in_labor_force_employed_.3,health_insurance_coverage_in_labor_force_unemploye,health_insurance_coverage_in_labor_force_unemploye.1,health_insurance_coverage_in_labor_force_unemploye.2,health_insurance_coverage_in_labor_force_unemploye.3,health_insurance_coverage_in_labor_force_unemploye.4,health_insurance_coverage_not_in_labor_force,health_insurance_coverage_not_in_labor_force_with_,health_insurance_coverage_not_in_labor_force_with_.1,health_insurance_coverage_not_in_labor_force_with_.2,health_insurance_coverage_not_in_labor_force_no_he,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_.1,percentage_of_families_and_people_whose_income_in_.2,percentage_of_families_and_people_whose_income_in_.3,percentage_of_families_and_people_whose_income_in_.4,percentage_of_families_and_people_whose_income_in_.5,percentage_of_families_and_people_whose_income_in_.6,percentage_of_families_and_people_whose_income_in_.7,percentage_of_families_and_people_whose_income_in_.8,percentage_of_families_and_people_whose_income_in_.9,percentage_of_families_and_people_whose_income_in_.10,percentage_of_families_and_people_whose_income_in_.11,percentage_of_families_and_people_whose_income_in_.12,percentage_of_families_and_people_whose_income_in_.13,percentage_of_families_and_people_whose_income_in_.14,percentage_of_families_and_people_whose_income_in_.15,percentage_of_families_and_people_whose_income_in_.16,percentage_of_families_and_people_whose_income_in_.17,percentage_of_families_and_people_whose_income_in_.18
2011,Monroe County,Alabama,18147,9503,9497,8243,1254,6,8644,9497,-888888888,9523,4447,4447,3878,1516,861,3872,2368,8096,6844,972,0,109,55,116,23.9,8243,1983,1196,1908,1033,2123,8243,398,499,1809,1,99,206,957,601,76,364,419,1486,560,394,474,8243,6329,1429,467,18,8943,1587,747,1413,1491,1077,1094,891,481,112,50,29849,42652,5794,47793,3436,14611,2019,15861,722,7243,107,2822,1567,6096,828,305,896,841,821,930,848,465,112,50,38029,51528,17408,2847,17405,21856,23762,35635,27192,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Lawrence County,Alabama,27055,15765,15712,14002,1710,53,11290,15712,-888888888,13974,7042,7042,6438,2436,1628,5136,3846,13772,11967,1252,0,119,167,267,26.7,14002,3306,2179,3131,1922,3464,14002,377,1362,3255,1,79,451,1576,700,144,354,802,2554,983,856,588,14002,10794,2051,1128,29,13531,1196,823,2158,1741,2391,2438,1467,1045,218,54,40009,49098,9914,51303,4414,15913,3034,16190,872,7918,203,3981,1961,10201,552,212,1358,1466,1800,2227,1304,1027,214,41,47651,56173,19676,3330,18160,26522,26371,46046,27495,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Lee County,Alabama,110664,69405,68515,62255,6260,890,41259,68515,-888888888,56471,32404,32356,29448,9964,6609,19366,14008,61322,49559,6883,528,1484,1155,1713,20.3,62255,22909,10021,14528,6594,8203,62255,769,4273,7511,1,81,1241,7181,2254,1280,3499,4902,17522,6038,3185,2600,62255,46140,12997,3031,87,55176,6421,4240,7045,5979,7798,9828,5911,5262,1533,1159,42320,56979,45933,53687,11505,16069,8177,22704,1954,8228,586,2559,5077,32752,1532,1420,2919,2969,4953,7005,4731,4723,1443,1057,59127,73486,23015,22424,22786,31375,21923,42771,34456,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Marion County,Alabama,24809,13079,13060,11880,1180,19,11730,13060,-888888888,12655,6018,6018,5626,1951,1327,4193,2764,11598,9692,1385,66,96,137,222,22.5,11880,3019,1880,2392,1491,3098,11880,592,815,2820,1,93,226,1367,760,246,408,643,2339,524,488,652,11880,9380,1645,821,34,12806,1517,1254,2250,2026,1631,2322,867,627,127,185,31799,43452,8537,47888,5229,14713,2729,11455,850,6317,194,2197,2483,8947,590,463,1409,1478,1332,2011,779,620,120,145,41018,51080,18358,3859,16527,24475,22417,34461,24650,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Pickens County,Alabama,15622,8193,8193,7050,1143,0,7429,8193,-888888888,8289,4125,4125,3484,1458,948,3040,2259,6861,5882,648,37,50,25,219,28.9,7050,1401,991,2025,843,1790,7050,441,441,1368,1,107,252,1014,591,48,391,313,1416,214,356,205,7050,5554,1160,331,5,7852,1312,878,1369,804,1007,1281,686,473,42,0,29096,39644,4964,45329,3147,13592,1723,12768,703,6450,63,1378,1466,5302,570,450,700,637,763,1082,614,451,35,0,40208,47419,16310,2550,15909,22690,23610,40831,27487,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Sumter County,Alabama,10964,6030,6030,4923,1107,0,4934,6030,-888888888,6058,3213,3213,2652,901,670,2050,1367,4706,3864,638,27,124,21,32,23.9,4923,1242,1190,1070,485,936,4923,215,181,652,1,119,118,342,414,47,99,326,1505,467,127,430,4923,2970,1772,180,1,5036,1298,664,739,501,738,596,194,204,79,23,21964,33896,3211,37227,2085,11854,775,15516,733,6972,126,1394,1374,3181,589,364,517,257,525,482,157,188,79,23,29086,41017,14122,1855,12425,21066,16695,32147,32835,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Jefferson County,Alabama,520626,329170,328402,297766,30636,768,191456,328402,-888888888,279237,163096,162893,147900,49667,35079,96256,71338,292632,244857,31942,2920,3718,2169,7026,23.4,297766,108468,48198,83535,23711,33854,297766,1714,18675,26323,1,73,10796,33959,14638,8163,26885,31522,73096,23761,15662,12572,297766,237432,45499,14565,270,259394,23701,16429,32196,28711,38230,45199,27811,27400,10141,9576,45750,66409,200839,68224,77417,15938,45886,20706,13436,8106,3936,2065,29905,167654,9275,5886,16626,16869,22683,31698,22955,24006,9173,8483,58813,80709,26962,91740,28002,38968,29657,45565,36036,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Choctaw County,Alabama,11177,5298,5298,4439,859,0,5879,5298,-888888888,5941,2541,2541,2043,1018,640,1978,1401,4257,3372,676,20,33,55,101,34.8,4439,1256,594,832,882,875,4439,304,694,689,1,23,37,640,235,3,102,125,971,196,220,223,4439,3310,867,244,18,5165,650,650,794,591,818,865,414,272,20,91,32188,44930,3178,51584,2364,14935,1215,12448,612,5935,132,1627,921,3468,179,215,531,405,702,715,358,252,20,91,42102,55379,18201,1697,13109,23418,24047,48640,23944,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Franklin County,Alabama,24466,14458,14458,13280,1178,0,10008,14458,-888888888,12427,6340,6340,5720,2520,1598,4916,3408,13015,10520,2154,23,58,107,153,24.9,13280,2735,1918,2737,2126,3764,13280,428,1065,4222,1,59,340,1396,764,102,455,401,2541,636,514,416,13280,10605,1748,905,22,12376,1397,1097,1988,1564,1843,2266,1149,749,126,197,35831,47503,8792,53125,4221,14426,2175,13325,1215,6713,129,2693,1888,8782,517,394,1206,1107,1465,2023,1031,725,117,197,47416,56930,18715,3594,15556,21983,23264,33291,23918,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2011,Marengo County,Alabama,16478,8602,8562,7660,902,40,7876,8562,-888888888,8886,4435,4435,3977,1459,858,3501,2425,7424,6321,806,4,120,84,89,20.3,7660,2037,1173,1758,1097,1595,7660,298,547,1600,1,91,209,970,505,15,458,247,1630,510,362,309,7660,5748,1454,458,0,8359,1114,792,1357,905,1459,1247,545,744,105,91,35165,47426,5492,52084,3510,14506,1787,17051,848,7527,96,4149,1580,5677,416,264,660,627,1223,1065,529,723,79,91,45999,59025,19075,2682,15960,22112,24717,42212,28783,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
