state,county_name,year,state_po,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
NEW YORK,CHENANGO,2016,NY,36017.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,11921,20160,20260120,TOTAL
NEW YORK,CHENANGO,2016,NY,36017.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6775,20160,20260120,TOTAL
NEW YORK,CHENANGO,2016,NY,36017.0,US PRESIDENT,OTHER,OTHER,1464,20160,20260120,TOTAL
NEW YORK,CLINTON,2016,NY,36019.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14449,32105,20260120,TOTAL
NEW YORK,CLINTON,2016,NY,36019.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15059,32105,20260120,TOTAL
NEW YORK,CLINTON,2016,NY,36019.0,US PRESIDENT,OTHER,OTHER,2597,32105,20260120,TOTAL
NEW YORK,COLUMBIA,2016,NY,36021.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13756,30902,20260120,TOTAL
NEW YORK,COLUMBIA,2016,NY,36021.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15284,30902,20260120,TOTAL
NEW YORK,COLUMBIA,2016,NY,36021.0,US PRESIDENT,OTHER,OTHER,1862,30902,20260120,TOTAL
NEW YORK,CORTLAND,2016,NY,36023.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9900,20244,20260120,TOTAL
NEW YORK,CORTLAND,2016,NY,36023.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8771,20244,20260120,TOTAL
NEW YORK,CORTLAND,2016,NY,36023.0,US PRESIDENT,OTHER,OTHER,1573,20244,20260120,TOTAL
NEW YORK,DELAWARE,2016,NY,36025.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,11942,19792,20260120,TOTAL
NEW YORK,DELAWARE,2016,NY,36025.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6627,19792,20260120,TOTAL
NEW YORK,DELAWARE,2016,NY,36025.0,US PRESIDENT,OTHER,OTHER,1223,19792,20260120,TOTAL
NEW YORK,DUTCHESS,2016,NY,36027.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,61797,130934,20260120,TOTAL
NEW YORK,DUTCHESS,2016,NY,36027.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,62261,130934,20260120,TOTAL
NEW YORK,DUTCHESS,2016,NY,36027.0,US PRESIDENT,OTHER,OTHER,6876,130934,20260120,TOTAL
NEW YORK,ERIE,2016,NY,36029.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,188303,423625,20260120,TOTAL
NEW YORK,ERIE,2016,NY,36029.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,215456,423625,20260120,TOTAL
NEW YORK,ERIE,2016,NY,36029.0,US PRESIDENT,OTHER,OTHER,19866,423625,20260120,TOTAL
NEW YORK,ESSEX,2016,NY,36031.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7958,17218,20260120,TOTAL
NEW YORK,ESSEX,2016,NY,36031.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7762,17218,20260120,TOTAL
NEW YORK,ESSEX,2016,NY,36031.0,US PRESIDENT,OTHER,OTHER,1498,17218,20260120,TOTAL
NEW YORK,FRANKLIN,2016,NY,36033.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8221,16952,20260120,TOTAL
NEW YORK,FRANKLIN,2016,NY,36033.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7297,16952,20260120,TOTAL
NEW YORK,FRANKLIN,2016,NY,36033.0,US PRESIDENT,OTHER,OTHER,1434,16952,20260120,TOTAL
NEW YORK,FULTON,2016,NY,36035.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13462,21214,20260120,TOTAL
NEW YORK,FULTON,2016,NY,36035.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6496,21214,20260120,TOTAL
NEW YORK,FULTON,2016,NY,36035.0,US PRESIDENT,OTHER,OTHER,1256,21214,20260120,TOTAL
NEW YORK,GENESEE,2016,NY,36037.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,16915,26432,20260120,TOTAL
NEW YORK,GENESEE,2016,NY,36037.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7650,26432,20260120,TOTAL
NEW YORK,GENESEE,2016,NY,36037.0,US PRESIDENT,OTHER,OTHER,1867,26432,20260120,TOTAL
NEW YORK,GREENE,2016,NY,36039.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13073,22050,20260120,TOTAL
NEW YORK,GREENE,2016,NY,36039.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7405,22050,20260120,TOTAL
NEW YORK,GREENE,2016,NY,36039.0,US PRESIDENT,OTHER,OTHER,1572,22050,20260120,TOTAL
NEW YORK,HAMILTON,2016,NY,36041.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2064,3225,20260120,TOTAL
NEW YORK,HAMILTON,2016,NY,36041.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,949,3225,20260120,TOTAL
NEW YORK,HAMILTON,2016,NY,36041.0,US PRESIDENT,OTHER,OTHER,212,3225,20260120,TOTAL
NEW YORK,HERKIMER,2016,NY,36043.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,16699,26255,20260120,TOTAL
NEW YORK,HERKIMER,2016,NY,36043.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8083,26255,20260120,TOTAL
NEW YORK,HERKIMER,2016,NY,36043.0,US PRESIDENT,OTHER,OTHER,1473,26255,20260120,TOTAL
NEW YORK,JEFFERSON,2016,NY,36045.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,21763,38236,20260120,TOTAL
NEW YORK,JEFFERSON,2016,NY,36045.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13809,38236,20260120,TOTAL
NEW YORK,JEFFERSON,2016,NY,36045.0,US PRESIDENT,OTHER,OTHER,2664,38236,20260120,TOTAL
NEW YORK,KINGS,2016,NY,36047.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,141044,805605,20260120,TOTAL
NEW YORK,KINGS,2016,NY,36047.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,640553,805605,20260120,TOTAL
NEW YORK,KINGS,2016,NY,36047.0,US PRESIDENT,OTHER,OTHER,24008,805605,20260120,TOTAL
NEW YORK,LEWIS,2016,NY,36049.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7400,11325,20260120,TOTAL
NEW YORK,LEWIS,2016,NY,36049.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3146,11325,20260120,TOTAL
NEW YORK,LEWIS,2016,NY,36049.0,US PRESIDENT,OTHER,OTHER,779,11325,20260120,TOTAL
NEW YORK,LIVINGSTON,2016,NY,36051.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,17290,30031,20260120,TOTAL
NEW YORK,LIVINGSTON,2016,NY,36051.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10697,30031,20260120,TOTAL
NEW YORK,LIVINGSTON,2016,NY,36051.0,US PRESIDENT,OTHER,OTHER,2044,30031,20260120,TOTAL
NEW YORK,MADISON,2016,NY,36053.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,15936,30064,20260120,TOTAL
NEW YORK,MADISON,2016,NY,36053.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,11667,30064,20260120,TOTAL
NEW YORK,MADISON,2016,NY,36053.0,US PRESIDENT,OTHER,OTHER,2461,30064,20260120,TOTAL
NEW YORK,MONROE,2016,NY,36055.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,136582,347790,20260120,TOTAL
NEW YORK,MONROE,2016,NY,36055.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,188592,347790,20260120,TOTAL
NEW YORK,MONROE,2016,NY,36055.0,US PRESIDENT,OTHER,OTHER,22616,347790,20260120,TOTAL
NEW YORK,MONTGOMERY,2016,NY,36057.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,11301,19054,20260120,TOTAL
NEW YORK,MONTGOMERY,2016,NY,36057.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6595,19054,20260120,TOTAL
NEW YORK,MONTGOMERY,2016,NY,36057.0,US PRESIDENT,OTHER,OTHER,1158,19054,20260120,TOTAL
NEW YORK,NASSAU,2016,NY,36059.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,288313,636967,20260120,TOTAL
NEW YORK,NASSAU,2016,NY,36059.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,326088,636967,20260120,TOTAL
NEW YORK,NASSAU,2016,NY,36059.0,US PRESIDENT,OTHER,OTHER,22566,636967,20260120,TOTAL
NEW YORK,NEW YORK,2016,NY,36061.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,64929,668939,20260120,TOTAL
NEW YORK,NEW YORK,2016,NY,36061.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,579013,668939,20260120,TOTAL
NEW YORK,NEW YORK,2016,NY,36061.0,US PRESIDENT,OTHER,OTHER,24997,668939,20260120,TOTAL
NEW YORK,NIAGARA,2016,NY,36063.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,51961,92402,20260120,TOTAL
NEW YORK,NIAGARA,2016,NY,36063.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,35559,92402,20260120,TOTAL
NEW YORK,NIAGARA,2016,NY,36063.0,US PRESIDENT,OTHER,OTHER,4882,92402,20260120,TOTAL
NEW YORK,ONEIDA,2016,NY,36065.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,51437,91009,20260120,TOTAL
NEW YORK,ONEIDA,2016,NY,36065.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33743,91009,20260120,TOTAL
NEW YORK,ONEIDA,2016,NY,36065.0,US PRESIDENT,OTHER,OTHER,5829,91009,20260120,TOTAL
NEW YORK,ONONDAGA,2016,NY,36067.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,83649,208440,20260120,TOTAL
NEW YORK,ONONDAGA,2016,NY,36067.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,112337,208440,20260120,TOTAL
NEW YORK,ONONDAGA,2016,NY,36067.0,US PRESIDENT,OTHER,OTHER,12454,208440,20260120,TOTAL
NEW YORK,ONTARIO,2016,NY,36069.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,26029,52258,20260120,TOTAL
NEW YORK,ONTARIO,2016,NY,36069.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22233,52258,20260120,TOTAL
NEW YORK,ONTARIO,2016,NY,36069.0,US PRESIDENT,OTHER,OTHER,3996,52258,20260120,TOTAL
NEW YORK,ORANGE,2016,NY,36071.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,76645,152021,20260120,TOTAL
NEW YORK,ORANGE,2016,NY,36071.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,68278,152021,20260120,TOTAL
NEW YORK,ORANGE,2016,NY,36071.0,US PRESIDENT,OTHER,OTHER,7098,152021,20260120,TOTAL
NEW YORK,ORLEANS,2016,NY,36073.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10936,16380,20260120,TOTAL
NEW YORK,ORLEANS,2016,NY,36073.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4470,16380,20260120,TOTAL
NEW YORK,ORLEANS,2016,NY,36073.0,US PRESIDENT,OTHER,OTHER,974,16380,20260120,TOTAL
NEW YORK,OSWEGO,2016,NY,36075.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,27688,48180,20260120,TOTAL
NEW YORK,OSWEGO,2016,NY,36075.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17095,48180,20260120,TOTAL
NEW YORK,OSWEGO,2016,NY,36075.0,US PRESIDENT,OTHER,OTHER,3397,48180,20260120,TOTAL
NEW YORK,OTSEGO,2016,NY,36077.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13308,25668,20260120,TOTAL
NEW YORK,OTSEGO,2016,NY,36077.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10451,25668,20260120,TOTAL
NEW YORK,OTSEGO,2016,NY,36077.0,US PRESIDENT,OTHER,OTHER,1909,25668,20260120,TOTAL
NEW YORK,PUTNAM,2016,NY,36079.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,27024,48563,20260120,TOTAL
NEW YORK,PUTNAM,2016,NY,36079.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,19366,48563,20260120,TOTAL
NEW YORK,PUTNAM,2016,NY,36079.0,US PRESIDENT,OTHER,OTHER,2173,48563,20260120,TOTAL
NEW YORK,QUEENS,2016,NY,36081.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,149341,686393,20260120,TOTAL
NEW YORK,QUEENS,2016,NY,36081.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,517220,686393,20260120,TOTAL
NEW YORK,QUEENS,2016,NY,36081.0,US PRESIDENT,OTHER,OTHER,19832,686393,20260120,TOTAL
NEW YORK,RENSSELAER,2016,NY,36083.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,33726,71562,20260120,TOTAL
NEW YORK,RENSSELAER,2016,NY,36083.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,32717,71562,20260120,TOTAL
NEW YORK,RENSSELAER,2016,NY,36083.0,US PRESIDENT,OTHER,OTHER,5119,71562,20260120,TOTAL
NEW YORK,RICHMOND,2016,NY,36085.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,101437,180960,20260120,TOTAL
NEW YORK,RICHMOND,2016,NY,36085.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,74143,180960,20260120,TOTAL
NEW YORK,RICHMOND,2016,NY,36085.0,US PRESIDENT,OTHER,OTHER,5380,180960,20260120,TOTAL
NEW YORK,ROCKLAND,2016,NY,36087.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,60911,135087,20260120,TOTAL
NEW YORK,ROCKLAND,2016,NY,36087.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,69342,135087,20260120,TOTAL
NEW YORK,ROCKLAND,2016,NY,36087.0,US PRESIDENT,OTHER,OTHER,4834,135087,20260120,TOTAL
NEW YORK,SARATOGA,2016,NY,36091.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,54575,114094,20260120,TOTAL
NEW YORK,SARATOGA,2016,NY,36091.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,50913,114094,20260120,TOTAL
NEW YORK,SARATOGA,2016,NY,36091.0,US PRESIDENT,OTHER,OTHER,8606,114094,20260120,TOTAL
NEW YORK,SCHENECTADY,2016,NY,36093.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,28953,67280,20260120,TOTAL
NEW YORK,SCHENECTADY,2016,NY,36093.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33747,67280,20260120,TOTAL
NEW YORK,SCHENECTADY,2016,NY,36093.0,US PRESIDENT,OTHER,OTHER,4580,67280,20260120,TOTAL
NEW YORK,SCHOHARIE,2016,NY,36095.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8831,14050,20260120,TOTAL
NEW YORK,SCHOHARIE,2016,NY,36095.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4240,14050,20260120,TOTAL
NEW YORK,SCHOHARIE,2016,NY,36095.0,US PRESIDENT,OTHER,OTHER,979,14050,20260120,TOTAL
NEW YORK,SCHUYLER,2016,NY,36097.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5050,8772,20260120,TOTAL
NEW YORK,SCHUYLER,2016,NY,36097.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3091,8772,20260120,TOTAL
NEW YORK,SCHUYLER,2016,NY,36097.0,US PRESIDENT,OTHER,OTHER,631,8772,20260120,TOTAL
NEW YORK,SENECA,2016,NY,36099.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7236,13980,20260120,TOTAL
NEW YORK,SENECA,2016,NY,36099.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5697,13980,20260120,TOTAL
NEW YORK,SENECA,2016,NY,36099.0,US PRESIDENT,OTHER,OTHER,1047,13980,20260120,TOTAL
NEW YORK,ST. LAWRENCE,2016,NY,36089.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19942,39158,20260120,TOTAL
NEW YORK,ST. LAWRENCE,2016,NY,36089.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,16488,39158,20260120,TOTAL
NEW YORK,ST. LAWRENCE,2016,NY,36089.0,US PRESIDENT,OTHER,OTHER,2728,39158,20260120,TOTAL
NEW YORK,STEUBEN,2016,NY,36101.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,26831,42002,20260120,TOTAL
NEW YORK,STEUBEN,2016,NY,36101.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12526,42002,20260120,TOTAL
NEW YORK,STEUBEN,2016,NY,36101.0,US PRESIDENT,OTHER,OTHER,2645,42002,20260120,TOTAL
NEW YORK,SUFFOLK,2016,NY,36103.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,350570,681254,20260120,TOTAL
NEW YORK,SUFFOLK,2016,NY,36103.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,303951,681254,20260120,TOTAL
NEW YORK,SUFFOLK,2016,NY,36103.0,US PRESIDENT,OTHER,OTHER,26733,681254,20260120,TOTAL
NEW YORK,SULLIVAN,2016,NY,36105.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,15931,29955,20260120,TOTAL
NEW YORK,SULLIVAN,2016,NY,36105.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12568,29955,20260120,TOTAL
NEW YORK,SULLIVAN,2016,NY,36105.0,US PRESIDENT,OTHER,OTHER,1456,29955,20260120,TOTAL
NEW YORK,TIOGA,2016,NY,36107.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13260,22299,20260120,TOTAL
NEW YORK,TIOGA,2016,NY,36107.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7526,22299,20260120,TOTAL
NEW YORK,TIOGA,2016,NY,36107.0,US PRESIDENT,OTHER,OTHER,1513,22299,20260120,TOTAL
NEW YORK,TOMPKINS,2016,NY,36109.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10371,42678,20260120,TOTAL
NEW YORK,TOMPKINS,2016,NY,36109.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,28890,42678,20260120,TOTAL
NEW YORK,TOMPKINS,2016,NY,36109.0,US PRESIDENT,OTHER,OTHER,3417,42678,20260120,TOTAL
NEW YORK,ULSTER,2016,NY,36111.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,34006,81355,20260120,TOTAL
NEW YORK,ULSTER,2016,NY,36111.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,42101,81355,20260120,TOTAL
NEW YORK,ULSTER,2016,NY,36111.0,US PRESIDENT,OTHER,OTHER,5248,81355,20260120,TOTAL
NEW YORK,WARREN,2016,NY,36113.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,15751,31408,20260120,TOTAL
NEW YORK,WARREN,2016,NY,36113.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13091,31408,20260120,TOTAL
NEW YORK,WARREN,2016,NY,36113.0,US PRESIDENT,OTHER,OTHER,2566,31408,20260120,TOTAL
NEW YORK,WASHINGTON,2016,NY,36115.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13610,24528,20260120,TOTAL
NEW YORK,WASHINGTON,2016,NY,36115.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9098,24528,20260120,TOTAL
NEW YORK,WASHINGTON,2016,NY,36115.0,US PRESIDENT,OTHER,OTHER,1820,24528,20260120,TOTAL
NEW YORK,WAYNE,2016,NY,36117.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,23380,39687,20260120,TOTAL
NEW YORK,WAYNE,2016,NY,36117.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13473,39687,20260120,TOTAL
NEW YORK,WAYNE,2016,NY,36117.0,US PRESIDENT,OTHER,OTHER,2834,39687,20260120,TOTAL
NEW YORK,WESTCHESTER,2016,NY,36119.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,131238,420655,20260120,TOTAL
NEW YORK,WESTCHESTER,2016,NY,36119.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,272926,420655,20260120,TOTAL
NEW YORK,WESTCHESTER,2016,NY,36119.0,US PRESIDENT,OTHER,OTHER,16491,420655,20260120,TOTAL
NEW YORK,WYOMING,2016,NY,36121.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12442,17298,20260120,TOTAL
NEW YORK,WYOMING,2016,NY,36121.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3904,17298,20260120,TOTAL
NEW YORK,WYOMING,2016,NY,36121.0,US PRESIDENT,OTHER,OTHER,952,17298,20260120,TOTAL
NEW YORK,YATES,2016,NY,36123.0,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5660,10066,20260120,TOTAL
NEW YORK,YATES,2016,NY,36123.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3659,10066,20260120,TOTAL
NEW YORK,YATES,2016,NY,36123.0,US PRESIDENT,OTHER,OTHER,747,10066,20260120,TOTAL
NEW YORK,ALBANY,2020,NY,36001.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,51081,154727,20260120,TOTAL
NEW YORK,ALBANY,2020,NY,36001.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1523,154727,20260120,TOTAL
NEW YORK,ALBANY,2020,NY,36001.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,99474,154727,20260120,TOTAL
NEW YORK,ALBANY,2020,NY,36001.0,US PRESIDENT,OTHER,GREEN,779,154727,20260120,TOTAL
NEW YORK,ALBANY,2020,NY,36001.0,US PRESIDENT,OTHER,OTHER,1870,154727,20260120,TOTAL
NEW YORK,ALLEGANY,2020,NY,36003.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14135,20895,20260120,TOTAL
NEW YORK,ALLEGANY,2020,NY,36003.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,338,20895,20260120,TOTAL
NEW YORK,ALLEGANY,2020,NY,36003.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6048,20895,20260120,TOTAL
NEW YORK,ALLEGANY,2020,NY,36003.0,US PRESIDENT,OTHER,GREEN,88,20895,20260120,TOTAL
NEW YORK,ALLEGANY,2020,NY,36003.0,US PRESIDENT,OTHER,OTHER,286,20895,20260120,TOTAL
NEW YORK,BRONX,2020,NY,36005.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,67740,432399,20260120,TOTAL
NEW YORK,BRONX,2020,NY,36005.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,775,432399,20260120,TOTAL
NEW YORK,BRONX,2020,NY,36005.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,355374,432399,20260120,TOTAL
NEW YORK,BRONX,2020,NY,36005.0,US PRESIDENT,OTHER,GREEN,1420,432399,20260120,TOTAL
NEW YORK,BRONX,2020,NY,36005.0,US PRESIDENT,OTHER,OTHER,7090,432399,20260120,TOTAL
NEW YORK,BROOME,2020,NY,36007.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,43800,93494,20260120,TOTAL
NEW YORK,BROOME,2020,NY,36007.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1104,93494,20260120,TOTAL
NEW YORK,BROOME,2020,NY,36007.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,47010,93494,20260120,TOTAL
NEW YORK,BROOME,2020,NY,36007.0,US PRESIDENT,OTHER,GREEN,432,93494,20260120,TOTAL
NEW YORK,BROOME,2020,NY,36007.0,US PRESIDENT,OTHER,OTHER,1148,93494,20260120,TOTAL
NEW YORK,CATTARAUGUS,2020,NY,36009.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22155,35018,20260120,TOTAL
NEW YORK,CATTARAUGUS,2020,NY,36009.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,450,35018,20260120,TOTAL
NEW YORK,CATTARAUGUS,2020,NY,36009.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11879,35018,20260120,TOTAL
NEW YORK,CATTARAUGUS,2020,NY,36009.0,US PRESIDENT,OTHER,GREEN,113,35018,20260120,TOTAL
NEW YORK,CATTARAUGUS,2020,NY,36009.0,US PRESIDENT,OTHER,OTHER,421,35018,20260120,TOTAL
NEW YORK,CAYUGA,2020,NY,36011.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19512,36760,20260120,TOTAL
NEW YORK,CAYUGA,2020,NY,36011.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,399,36760,20260120,TOTAL
NEW YORK,CAYUGA,2020,NY,36011.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,16149,36760,20260120,TOTAL
NEW YORK,CAYUGA,2020,NY,36011.0,US PRESIDENT,OTHER,GREEN,185,36760,20260120,TOTAL
NEW YORK,CAYUGA,2020,NY,36011.0,US PRESIDENT,OTHER,OTHER,515,36760,20260120,TOTAL
NEW YORK,CHAUTAUQUA,2020,NY,36013.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,34853,59770,20260120,TOTAL
NEW YORK,CHAUTAUQUA,2020,NY,36013.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,756,59770,20260120,TOTAL
NEW YORK,CHAUTAUQUA,2020,NY,36013.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,23087,59770,20260120,TOTAL
NEW YORK,CHAUTAUQUA,2020,NY,36013.0,US PRESIDENT,OTHER,GREEN,203,59770,20260120,TOTAL
NEW YORK,CHAUTAUQUA,2020,NY,36013.0,US PRESIDENT,OTHER,OTHER,871,59770,20260120,TOTAL
NEW YORK,CHEMUNG,2020,NY,36015.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,21922,39711,20260120,TOTAL
NEW YORK,CHEMUNG,2020,NY,36015.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,560,39711,20260120,TOTAL
NEW YORK,CHEMUNG,2020,NY,36015.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,16636,39711,20260120,TOTAL
NEW YORK,CHEMUNG,2020,NY,36015.0,US PRESIDENT,OTHER,GREEN,117,39711,20260120,TOTAL
NEW YORK,CHEMUNG,2020,NY,36015.0,US PRESIDENT,OTHER,OTHER,476,39711,20260120,TOTAL
NEW YORK,CHENANGO,2020,NY,36017.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13482,22417,20260120,TOTAL
NEW YORK,CHENANGO,2020,NY,36017.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,316,22417,20260120,TOTAL
NEW YORK,CHENANGO,2020,NY,36017.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8290,22417,20260120,TOTAL
NEW YORK,CHENANGO,2020,NY,36017.0,US PRESIDENT,OTHER,GREEN,107,22417,20260120,TOTAL
NEW YORK,CHENANGO,2020,NY,36017.0,US PRESIDENT,OTHER,OTHER,222,22417,20260120,TOTAL
NEW YORK,CLINTON,2020,NY,36019.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16514,35637,20260120,TOTAL
NEW YORK,CLINTON,2020,NY,36019.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,279,35637,20260120,TOTAL
NEW YORK,CLINTON,2020,NY,36019.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,18364,35637,20260120,TOTAL
