year,county,state,number_households_by_type_total_households,number_households_by_type_total_households_family_,number_households_by_type_total_households_family_.1,number_households_by_type_total_households_married,number_households_by_type_total_households_married.1,number_households_by_type_total_households_male_ho,number_households_by_type_total_households_male_ho.1,number_households_by_type_total_households_female_,number_households_by_type_total_households_female_.1,number_households_by_type_total_households_nonfami,number_households_by_type_total_households_nonfami.1,number_households_by_type_total_households_nonfami.2,number_households_by_type_total_households_househo,number_households_by_type_total_households_househo.1,number_households_by_type_total_households_average,number_households_by_type_total_households_average.1,number_relationship_population_in_households,number_relationship_population_in_households_house,number_relationship_population_in_households_spous,number_relationship_population_in_households_child,number_relationship_population_in_households_other,number_relationship_population_in_households_nonre,number_relationship_population_in_households_nonre.1,number_marital_status_males_15_years_and_over,number_marital_status_males_15_years_and_over_neve,number_marital_status_males_15_years_and_over_now_,number_marital_status_males_15_years_and_over_sepa,number_marital_status_males_15_years_and_over_wido,number_marital_status_males_15_years_and_over_divo,number_marital_status_females_15_years_and_over,number_marital_status_females_15_years_and_over_ne,number_marital_status_females_15_years_and_over_no,number_marital_status_females_15_years_and_over_se,number_marital_status_females_15_years_and_over_wi,number_marital_status_females_15_years_and_over_di,number_fertility_number_of_women_15_to_50_years_ol,number_fertility_number_of_women_15_to_50_years_ol.1,number_fertility_number_of_women_15_to_50_years_ol.2,number_fertility_number_of_women_15_to_50_years_ol.3,number_fertility_number_of_women_15_to_50_years_ol.4,number_fertility_number_of_women_15_to_50_years_ol.5,number_fertility_number_of_women_15_to_50_years_ol.6,number_grandparents_number_of_grandparents_living_,number_grandparents_number_of_grandparents_living_.1,number_grandparents_number_of_grandparents_living_.2,state_fips,county_fips,number_grandparents_number_of_grandparents_living_.3,number_grandparents_number_of_grandparents_living_.4,number_grandparents_number_of_grandparents_living_.5,number_grandparents_number_of_grandparents_respons,number_grandparents_number_of_grandparents_respons.1,number_grandparents_number_of_grandparents_respons.2,number_school_enrollment_population_3_years_and_ov,number_school_enrollment_population_3_years_and_ov.1,number_school_enrollment_population_3_years_and_ov.2,number_school_enrollment_population_3_years_and_ov.3,number_school_enrollment_population_3_years_and_ov.4,number_school_enrollment_population_3_years_and_ov.5,number_educational_attainment_population_25_years_,number_educational_attainment_population_25_years_.1,number_educational_attainment_population_25_years_.2,number_educational_attainment_population_25_years_.3,number_educational_attainment_population_25_years_.4,number_educational_attainment_population_25_years_.5,number_educational_attainment_population_25_years_.6,number_educational_attainment_population_25_years_.7,number_educational_attainment_population_25_years_.8,number_educational_attainment_population_25_years_.9,number_veteran_status_civilian_population_18_years,number_veteran_status_civilian_population_18_years.1,number_disability_status_of_the_civilian_noninstit,number_disability_status_of_the_civilian_noninstit.1,number_disability_status_of_the_civilian_noninstit.2,number_disability_status_of_the_civilian_noninstit.3,number_disability_status_of_the_civilian_noninstit.4,number_disability_status_of_the_civilian_noninstit.5,number_disability_status_of_the_civilian_noninstit.6,number_disability_status_of_the_civilian_noninstit.7,number_residence_1_year_ago_population_1_year_and_,number_residence_1_year_ago_population_1_year_and_.1,number_residence_1_year_ago_population_1_year_and_.2,number_residence_1_year_ago_population_1_year_and_.3,number_residence_1_year_ago_population_1_year_and_.4,number_residence_1_year_ago_population_1_year_and_.5,number_residence_1_year_ago_population_1_year_and_.6,number_residence_1_year_ago_population_1_year_and_.7,number_place_of_birth_total_population,number_place_of_birth_total_population_native,number_place_of_birth_total_population_native_born,number_place_of_birth_total_population_native_born.1,number_place_of_birth_total_population_native_born.2,number_place_of_birth_total_population_native_born.3,number_place_of_birth_total_population_foreign_bor,number_u.s._citizenship_status_foreign_born_popula,number_u.s._citizenship_status_foreign_born_popula.1,number_u.s._citizenship_status_foreign_born_popula.2,number_year_of_entry_population_born_outside_the_u,number_year_of_entry_population_born_outside_the_u.1,number_year_of_entry_population_born_outside_the_u.2,number_year_of_entry_population_born_outside_the_u.3,number_year_of_entry_population_born_outside_the_u.4,number_year_of_entry_population_born_outside_the_u.5,number_year_of_entry_population_born_outside_the_u.6,number_world_region_of_birth_of_foreign_born_forei,number_world_region_of_birth_of_foreign_born_forei.1,number_world_region_of_birth_of_foreign_born_forei.2,number_world_region_of_birth_of_foreign_born_forei.3,number_world_region_of_birth_of_foreign_born_forei.4,number_world_region_of_birth_of_foreign_born_forei.5,number_world_region_of_birth_of_foreign_born_forei.6,number_language_spoken_at_home_population_5_years_,number_language_spoken_at_home_population_5_years_.1,number_language_spoken_at_home_population_5_years_.2,number_language_spoken_at_home_population_5_years_.3,number_language_spoken_at_home_population_5_years_.4,number_language_spoken_at_home_population_5_years_.5,number_language_spoken_at_home_population_5_years_.6,number_language_spoken_at_home_population_5_years_.7,number_language_spoken_at_home_population_5_years_.8,number_language_spoken_at_home_population_5_years_.9,number_language_spoken_at_home_population_5_years_.10,number_language_spoken_at_home_population_5_years_.11,number_ancestry_total_population,number_ancestry_total_population_american,number_ancestry_total_population_arab,number_ancestry_total_population_czech,number_ancestry_total_population_danish,number_ancestry_total_population_dutch,number_ancestry_total_population_english,number_ancestry_total_population_french_except_bas,number_ancestry_total_population_french_canadian,number_ancestry_total_population_german,number_ancestry_total_population_greek,number_ancestry_total_population_hungarian,number_ancestry_total_population_irish,number_ancestry_total_population_italian,number_ancestry_total_population_lithuanian,number_ancestry_total_population_norwegian,number_ancestry_total_population_polish,number_ancestry_total_population_portuguese,number_ancestry_total_population_russian,number_ancestry_total_population_scotch_irish,number_ancestry_total_population_scottish,number_ancestry_total_population_slovak,number_ancestry_total_population_subsaharan_africa,number_ancestry_total_population_swedish,number_ancestry_total_population_swiss,number_ancestry_total_population_ukrainian,number_ancestry_total_population_welsh,number_ancestry_total_population_west_indian_exclu
2009,Gladwin County,Michigan,11743,8289,3047,6836,2134,429,280,1024,633,3454,2844,1214,3370,3683,2.18,2.54,25582,11743,6801,5432,543,1063,761,10843,2273,6955,180,416,1019,11129,1389,7111,99,1374,1156,262,60,30,50,27,124,10,342,146,35,26,51,29,32,50,146,83,118,5115,280,226,2488,1320,801,19201,895,2308,7961,4682,1382,1252,721,83.3,10.3,20931,3221,(X),(X),(X),(X),(X),(X),(X),(X),26066,23265,2780,1272,1508,1354,154,21,26273,25961,25909,22577,3332,52,312,312,177,135,364,52,0,52,312,36,276,312,116,76,8,0,18,94,25003,24270,733,206,188,81,463,90,65,29,17,6,26273,1774,17,98,19,817,3384,1882,784,8039,72,317,3861,795,35,127,2294,0,108,507,718,29,0,378,42,32,169,4
2009,Gogebic County,Michigan,7350,4525,1777,3602,1229,276,141,647,407,2825,2591,1309,1917,2572,2.0,2.52,14706,7350,3601,3025,261,469,373,7303,2320,3826,141,208,808,6737,1058,3777,62,1092,748,332,99,76,103,95,233,19,193,174,46,26,53,20,20,88,174,93,140,2942,182,127,1176,848,609,12093,505,833,4774,2539,1292,1597,553,88.9,17.8,13437,1972,(X),(X),(X),(X),(X),(X),(X),(X),15973,14235,1699,895,804,524,280,39,16193,15926,15895,10360,5535,31,267,267,148,119,298,31,0,31,267,99,168,267,124,107,7,0,26,3,15535,14692,843,83,261,15,218,21,60,5,304,42,16193,2456,41,199,157,258,1060,852,217,2790,37,53,1598,1568,39,491,1349,17,54,241,116,121,4,1163,17,3,6,0
2009,Grand Traverse County,Michigan,34193,22325,9449,17955,6662,1193,696,3177,2091,11868,9375,3376,10161,8136,2.39,2.93,81658,34193,17945,22665,2540,4315,2409,34377,10258,19035,230,827,4027,35397,7873,18415,491,3601,5017,910,244,24,45,18,92,17,1096,546,164,26,55,110,184,88,546,294,427,20272,1385,954,8424,4976,4533,58953,1027,3473,16657,15273,5602,11027,5894,92.4,28.7,66001,7521,(X),(X),(X),(X),(X),(X),(X),(X),84357,71606,12690,7204,5486,4290,1196,61,85076,83624,83173,67959,15214,451,1452,1452,861,591,1903,451,21,430,1452,215,1237,1452,576,334,51,0,251,240,80205,77214,2991,649,1251,349,1155,171,511,129,74,0,85076,5190,133,1472,715,4508,12723,6853,2280,27782,402,619,12797,3524,251,1760,8007,21,449,1993,3272,81,531,2775,306,372,636,23
2009,Gratiot County,Michigan,14407,10292,4727,8242,3275,519,339,1531,1113,4115,3494,1391,5116,3534,2.62,3.08,37812,14407,8201,11830,1328,2046,850,17650,6038,8940,276,613,1783,16424,3914,8403,259,1777,2071,481,234,49,50,14,109,12,687,218,45,26,57,83,13,77,218,130,153,10970,519,630,4506,2282,3033,27773,1155,2699,11769,6474,2107,2316,1253,86.1,12.9,32337,3252,(X),(X),(X),(X),(X),(X),(X),(X),41770,35156,6571,3165,3406,3124,282,43,42230,41529,41338,36808,4530,191,701,701,241,460,892,191,3,188,701,280,421,701,135,256,48,0,201,61,39590,38108,1482,398,883,173,369,111,178,102,52,12,42230,2845,95,364,253,1518,6050,2453,616,12216,118,394,5180,664,43,261,1868,0,113,685,1171,159,125,504,217,59,208,82
2009,Hillsdale County,Michigan,17880,12744,5060,10348,3690,710,346,1686,1024,5136,4316,1771,5534,4717,2.49,2.93,44493,17880,10290,12431,1911,1981,981,18449,5039,10800,176,392,2042,18830,3980,10910,267,1733,1940,595,228,47,55,14,129,13,765,273,49,26,59,75,42,107,273,164,196,11929,537,625,5009,2795,2963,30642,1159,3098,12887,6986,2119,2559,1834,86.1,14.3,35151,4107,(X),(X),(X),(X),(X),(X),(X),(X),45688,39703,5810,3333,2477,1668,809,175,46300,45624,45396,34877,10519,228,676,676,393,283,904,228,12,216,676,176,500,676,285,230,21,3,87,50,43491,41360,2131,419,625,111,1356,261,110,44,40,3,46300,3882,32,73,114,1910,6885,2558,499,15500,71,543,6621,1348,131,360,2083,19,149,561,1052,16,43,412,301,177,358,0
2009,Houghton County,Michigan,14009,7991,3257,6435,2374,448,173,1108,710,6018,4346,1671,3471,3593,2.26,2.93,31613,14009,6464,8280,669,2191,999,15861,7662,6734,103,315,1047,13343,3949,6655,64,1453,1222,433,156,36,56,20,105,26,318,254,121,26,61,28,65,40,254,120,235,12235,342,498,3073,1746,6576,19911,680,1551,7609,3673,1591,2958,1849,88.8,24.1,27916,3085,(X),(X),(X),(X),(X),(X),(X),(X),34809,27825,6627,3399,3228,2279,949,357,35214,34114,33786,27045,6741,328,1100,1100,323,777,1428,328,105,223,1100,646,454,1100,250,624,60,0,77,89,33261,31231,2030,724,257,92,619,154,373,254,781,224,35214,645,148,159,150,524,3725,3794,945,7183,174,211,3697,2071,77,720,2013,19,176,363,609,47,67,1859,68,25,117,25
2009,Huron County,Michigan,14631,9508,3608,7833,2657,522,266,1153,685,5123,4549,2160,3852,4822,2.24,2.79,32713,14631,7824,8429,735,1094,737,13556,3525,8119,139,462,1311,13970,2369,7890,211,2095,1405,326,63,21,49,7,131,19,321,144,34,26,63,40,10,60,144,80,111,7205,435,449,3046,2071,1204,23601,1359,2378,10139,4583,1981,2151,1010,84.2,13.4,26018,3030,(X),(X),(X),(X),(X),(X),(X),(X),32830,29907,2892,1810,1082,988,94,31,33155,32599,32519,29778,2741,80,556,556,329,227,636,80,7,73,556,130,426,556,259,139,0,8,61,89,31505,30251,1254,366,428,118,694,204,120,41,12,3,33155,1829,17,145,100,652,3173,2144,564,15203,82,382,3866,701,81,103,6920,7,158,493,1172,26,3,258,50,145,70,11
2009,Ingham County,Michigan,108158,62686,29280,46260,19303,3815,2009,12611,7968,45472,33633,8638,31708,19970,2.39,3.03,258800,108158,46043,71276,9833,23490,7019,109380,49261,48206,1067,1923,8923,119687,48248,48096,1538,8582,13223,4095,1702,33,50,13,90,17,3749,1497,403,26,65,238,195,661,1497,912,1014,101952,3549,3415,25657,14035,55296,156391,4537,9978,39054,35399,12831,31081,23511,90.7,34.9,218346,16420,(X),(X),(X),(X),(X),(X),(X),(X),274832,214012,57867,32890,24977,18986,5991,2953,278804,257150,255506,200336,55170,1644,21654,21654,7598,14056,23298,1644,259,1385,21654,9456,12198,21654,3557,10781,2282,128,4128,778,261428,233661,27767,11697,8970,3269,7260,2328,8431,4815,3106,1285,278804,24740,2534,1356,1264,10413,35291,11411,3690,63327,1361,2296,35471,11503,790,3074,15660,81,2640,4932,7419,773,3611,4411,862,1320,1837,1060
2009,Ionia County,Michigan,21945,15835,7702,12416,5360,1022,709,2397,1633,6110,5022,1928,8284,4738,2.66,3.1,58430,21945,12342,19092,1784,3267,1442,27319,10064,13279,424,621,2931,23136,5273,12681,430,2239,2513,878,344,53,60,31,141,5,889,351,152,26,67,48,95,56,351,232,220,16872,1147,1040,6995,4492,3198,41057,1729,4198,16322,10375,3210,3597,1626,85.6,12.7,47683,5082,(X),(X),(X),(X),(X),(X),(X),(X),62867,52501,10273,4780,5493,4663,830,93,63685,62522,62267,55336,6931,255,1163,1163,422,741,1418,255,54,201,1163,475,688,1163,212,254,0,69,599,29,59445,57098,2347,677,1589,495,556,128,142,54,60,0,63685,4418,172,382,726,5160,8732,2838,955,19944,71,224,8898,1308,173,666,2581,40,204,777,1432,53,208,1051,231,14,174,17
2009,Iosco County,Michigan,11744,7837,2637,6491,1738,531,371,815,528,3907,3492,1763,2855,4386,2.19,2.66,25763,11744,6499,5747,801,972,541,10869,2322,6739,115,387,1306,11516,1786,6649,157,1686,1238,274,74,33,55,20,146,17,352,140,29,26,69,23,36,52,140,77,126,5164,309,97,2251,1519,988,19500,735,2261,7812,4544,1506,1580,1062,84.6,13.5,21158,3695,(X),(X),(X),(X),(X),(X),(X),(X),25997,22763,3192,1587,1605,1244,361,42,26257,25774,25643,21998,3645,131,483,483,240,243,614,131,22,109,483,82,401,483,169,114,0,0,90,110,25180,24291,889,324,368,133,462,145,53,40,6,6,26257,2003,102,118,138,786,4152,2573,826,7805,32,383,3511,857,51,130,2462,3,71,628,869,32,24,526,24,38,70,0
